,user,#_messages,#_messages_as_percentage_of_total,mean,time_delta,programming_language,time_delta_s
7139,Faelyn,10.0,1.3286967132826622e-06,0.8333333333333334,182 days 11:46:04.240000,python,182.49032685185185
7140,Faelynn,3.0,3.9860901398479863e-07,0.25,0 days 00:02:01.918000,python,0.001411087962962963
7141,Faeryn,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:02.404000,python,0.0007222685185185186
7142,Fahad,126.0,1.6741578587361542e-05,10.5,49 days 10:27:05.028000,python,49.43547486111111
7143,Fahd,5.0,6.643483566413311e-07,0.4166666666666667,38 days 18:45:55.579000,python,38.78189327546296
7144,Fahed,3.0,3.9860901398479863e-07,0.25,0 days 00:04:10.794000,python,0.0029027083333333335
7145,Fahim,124.0,1.6475839244705012e-05,10.333333333333334,33 days 20:12:40.394000,python,33.842134189814814
7146,Fahmida,26.0,3.4546114545349214e-06,2.1666666666666665,98 days 06:22:50.307000,python,98.26586003472222
7147,Faical,13.0,1.7273057272674607e-06,1.0833333333333333,215 days 00:48:10.467000,python,215.03345447916666
7148,Faiga,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:43.765000,python,0.0005065393518518519
7149,Faigy,27.0,3.587481125863188e-06,2.25,2 days 05:32:04.898000,python,2.2306122453703705
7152,Faith,49.0,6.510613895085045e-06,4.083333333333333,37 days 17:35:50.938000,python,37.733228449074076
7154,Faiz,110.0,1.4615663846109283e-05,9.166666666666666,153 days 21:57:14.962000,python,153.91475650462962
7155,Faiza,162.0,2.1524886755179125e-05,13.5,64 days 02:33:21.163000,python,64.10649494212963
7156,Faizan,152.0,2.0196190041896466e-05,12.666666666666666,88 days 22:25:57.085000,python,88.9346884837963
7157,Faizon,3.0,3.9860901398479863e-07,0.25,131 days 01:42:05.582000,python,131.0708979398148
7158,Fajr,31.0,4.118959811176253e-06,2.5833333333333335,23 days 08:27:01.396000,python,23.35209949074074
7159,Fala,15.0,1.9930450699239932e-06,1.25,3 days 06:54:24.585000,python,3.287784548611111
7160,Falah,599.0,7.958893312563146e-05,49.916666666666664,14 days 17:41:29.543000,python,14.737147488425926
7161,Falak,7.0,9.300876992978635e-07,0.5833333333333334,179 days 15:32:08.315000,python,179.64731846064814
7163,Falilou,12.0,1.5944360559391945e-06,1.0,0 days 00:17:19.350000,python,0.012029513888888888
7164,Fall,53.0,7.042092580398109e-06,4.416666666666667,92 days 09:22:39.317000,python,92.39073283564815
7165,Fallon,81.0,1.0762443377589563e-05,6.75,78 days 06:09:20.639000,python,78.25648887731481
7166,Fallou,13.0,1.7273057272674607e-06,1.0833333333333333,47 days 04:42:16.316000,python,47.196022175925926
7167,Falou,10.0,1.3286967132826622e-06,0.8333333333333334,2 days 06:05:01.211000,python,2.2534862384259258
7168,Faly,6.0,7.972180279695973e-07,0.5,10 days 01:58:12.734000,python,10.082091828703703
7169,Falyn,5.0,6.643483566413311e-07,0.4166666666666667,51 days 21:56:35.471000,python,51.91429943287037
7170,Fama,10.0,1.3286967132826622e-06,0.8333333333333334,184 days 21:51:08.127000,python,184.91051072916667
7172,Famory,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:43.495000,python,0.0005034143518518519
7173,Fan,13.0,1.7273057272674607e-06,1.0833333333333333,15 days 04:34:04.625000,python,15.19033130787037
7174,Fancy,55.0,7.307831923054642e-06,4.583333333333333,148 days 03:35:21.936000,python,148.14955944444444
7176,Fang,36.0,4.783308167817583e-06,3.0,5 days 13:56:11.303000,python,5.580686377314815
7177,Fanica,3.0,3.9860901398479863e-07,0.25,0 days 00:18:12.864000,python,0.012648888888888888
7179,Fanny,13.0,1.7273057272674607e-06,1.0833333333333333,0 days 00:29:51.896000,python,0.020739537037037035
7180,Fanor,314.0,4.172107679707559e-05,26.166666666666668,178 days 23:47:51.434000,python,178.99156752314815
7182,Fany,3.0,3.9860901398479863e-07,0.25,0 days 00:01:22.098000,python,0.0009502083333333333
7183,Faolan,2.0,2.657393426565324e-07,0.16666666666666666,30 days 20:35:07.599000,python,30.857726840277778
7184,Faouzi,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:09.291000,python,0.00010753472222222222
7185,Fara,25.0,3.3217417832066552e-06,2.0833333333333335,12 days 00:14:36.186000,python,12.010141041666667
7186,Faraji,57.0,7.573571265711174e-06,4.75,133 days 03:14:09.455000,python,133.1348316550926
7187,Faraz,204.0,2.7105412950966308e-05,17.0,208 days 05:20:44.567000,python,208.22273804398148
7188,Fardeen,20.0,2.6573934265653244e-06,1.6666666666666667,25 days 21:40:00.719000,python,25.902786099537035
7189,Fareedah,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:06.941000,python,8.033564814814814e-05
7190,Farhaan,6.0,7.972180279695973e-07,0.5,0 days 01:07:02.649000,python,0.0465584375
7191,Farhad,255.0,3.388176618870789e-05,21.25,29 days 12:58:07.148000,python,29.54036050925926
7192,Farhan,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 00:32:20.627000,python,0.02246096064814815
7194,Farhiya,14.0,1.860175398595727e-06,1.1666666666666667,1 days 04:51:24.958000,python,1.202372199074074
7196,Farida,4.0,5.314786853130648e-07,0.3333333333333333,30 days 23:34:50.553000,python,30.98252954861111
7197,Faridah,101.0,1.3419836804154888e-05,8.416666666666666,10 days 04:06:32.921000,python,10.171214363425927
7198,Fariha,40.0,5.314786853130649e-06,3.3333333333333335,6 days 23:44:31.647000,python,6.989255173611111
7199,Faris,162.0,2.1524886755179125e-05,13.5,230 days 10:14:53.905000,python,230.42701278935186
7200,Farley,4.0,5.314786853130648e-07,0.3333333333333333,1 days 19:37:17.830000,python,1.817567476851852
7201,Faron,23.0,3.056002440550123e-06,1.9166666666666667,220 days 08:18:50.603000,python,220.3464190162037
7202,Farooq,73.0,9.699486006963433e-06,6.083333333333333,174 days 20:23:14.358000,python,174.8494717361111
7203,Farouk,292.0,3.8797944027853734e-05,24.333333333333332,148 days 14:57:53.972000,python,148.6235413425926
7204,Farra,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 00:35:20.108000,python,0.024538287037037036
7205,Farrah,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:02:16.168000,python,0.0015760185185185185
7206,Farren,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:01:51.835000,python,0.001294386574074074
7207,Farris,62.0,8.237919622352506e-06,5.166666666666667,58 days 20:16:38.497000,python,58.84489001157407
7208,Farron,3.0,3.9860901398479863e-07,0.25,126 days 12:40:06.529000,python,126.52785334490741
7209,Farrukh,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:22:22.048000,python,0.015532962962962964
7211,Faryn,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:08:43.053000,python,0.006053854166666667
7212,Farzona,3.0,3.9860901398479863e-07,0.25,108 days 16:02:02.773000,python,108.66808765046297
7213,Fatehveer,34.0,4.517568825161051e-06,2.8333333333333335,260 days 04:24:00.511000,python,260.1833392476852
7214,Fatema,105.0,1.3951315489467952e-05,8.75,6 days 08:45:47.910000,python,6.365137847222222
7215,Fath,13.0,1.7273057272674607e-06,1.0833333333333333,0 days 00:15:51.304000,python,0.011010462962962963
7216,Fathi,11.0,1.4615663846109284e-06,0.9166666666666666,111 days 16:08:33.065000,python,111.67260491898148
7217,Fatih,49.0,6.510613895085045e-06,4.083333333333333,62 days 22:47:21.292000,python,62.949551990740744
7218,Fatiha,314.0,4.172107679707559e-05,26.166666666666668,17 days 23:04:38.410000,python,17.961555671296296
7219,Fatima,91.0,1.2091140090872225e-05,7.583333333333333,19 days 00:29:19.001000,python,19.02035880787037
7220,Fatimah,37.0,4.91617783914585e-06,3.0833333333333335,44 days 16:00:53.532000,python,44.66728625
7221,Fatimata,78.0,1.0363834363604765e-05,6.5,22 days 02:27:49.941000,python,22.102661354166667
7222,Fatimazahra,12.0,1.5944360559391945e-06,1.0,0 days 05:28:34.167000,python,0.22817322916666666
7223,Fatou,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:05:40.711000,python,0.003943414351851852
7224,Fatouma,6.0,7.972180279695973e-07,0.5,0 days 00:18:07.697000,python,0.012589085648148148
7225,Fatoumata,15.0,1.9930450699239932e-06,1.25,245 days 11:09:15.254000,python,245.46475988425925
7226,Fattah,14.0,1.860175398595727e-06,1.1666666666666667,146 days 00:12:22.575000,python,146.00859461805555
7227,Fatumata,3.0,3.9860901398479863e-07,0.25,67 days 17:28:40.117000,python,67.7282420949074
7228,Fausi,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:11.439000,python,0.00013239583333333332
7229,Faustina,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:43.883000,python,0.0012023495370370371
7230,Faustino,10.0,1.3286967132826622e-06,0.8333333333333334,10 days 05:03:16.548000,python,10.210608194444445
7231,Fausto,37.0,4.91617783914585e-06,3.0833333333333335,128 days 08:46:12.998000,python,128.36542821759258
7232,Favian,3.0,3.9860901398479863e-07,0.25,28 days 11:25:08.029000,python,28.475787372685186
7233,Favio,9.0,1.1958270419543959e-06,0.75,4 days 14:40:07.539000,python,4.611198368055556
7234,Favor,7.0,9.300876992978635e-07,0.5833333333333334,4 days 00:26:14.910000,python,4.018228125
7235,Favour,619.0,8.22463265521968e-05,51.583333333333336,104 days 16:29:25.565000,python,104.68710144675926
7236,Fawad,10.0,1.3286967132826622e-06,0.8333333333333334,91 days 18:00:09.192000,python,91.7501063888889
7237,Fawaz,37.0,4.91617783914585e-06,3.0833333333333335,15 days 21:27:29.055000,python,15.894086284722222
7238,Fawn,3.0,3.9860901398479863e-07,0.25,0 days 00:00:29.825000,python,0.0003451967592592593
7239,Fawzi,23.0,3.056002440550123e-06,1.9166666666666667,140 days 14:42:50.349000,python,140.61308274305554
7240,Faya,3.0,3.9860901398479863e-07,0.25,0 days 00:20:48.207000,python,0.014446840277777777
7241,Faycel,40.0,5.314786853130649e-06,3.3333333333333335,183 days 00:11:57.083000,python,183.00829957175927
7243,Fayez,6.0,7.972180279695973e-07,0.5,0 days 00:12:54.408000,python,0.008963055555555556
7244,Faylinn,38.0,5.0490475104741166e-06,3.1666666666666665,0 days 01:02:20.831000,python,0.04329665509259259
7245,Faylynn,34.0,4.517568825161051e-06,2.8333333333333335,119 days 03:55:05.958000,python,119.16326340277777
7246,Faysal,8.0,1.0629573706261297e-06,0.6666666666666666,62 days 23:00:25.236000,python,62.95862541666666
7247,Fayyaz,19.0,2.5245237552370583e-06,1.5833333333333333,193 days 00:20:45.128000,python,193.0144112037037
7248,Fazal,47.0,6.244874552428512e-06,3.9166666666666665,18 days 08:30:52.354000,python,18.354772615740742
7250,Feather,8.0,1.0629573706261297e-06,0.6666666666666666,114 days 16:35:11.556000,python,114.69110597222222
7251,Federic,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:01:33.714000,python,0.0010846527777777777
7252,Federica,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:16.496000,python,0.00019092592592592593
7253,Federico,9.0,1.1958270419543959e-06,0.75,56 days 05:09:29.038000,python,56.214919421296294
7254,Fedor,35.0,4.650438496489318e-06,2.9166666666666665,243 days 19:54:37.067000,python,243.82959568287038
7256,Feiga,3.0,3.9860901398479863e-07,0.25,0 days 00:06:31.963000,python,0.004536608796296296
7257,Feliberto,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:35.599000,python,0.00041202546296296294
7259,Feliciana,7.0,9.300876992978635e-07,0.5833333333333334,7 days 01:24:44.661000,python,7.058850243055556
7260,Feliciano,18.0,2.3916540839087917e-06,1.5,137 days 15:50:13.322000,python,137.65987641203705
7262,Felicio,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:24.983000,python,0.000983599537037037
7264,Felicito,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:20.018000,python,0.0002316898148148148
7265,Felicity,4.0,5.314786853130648e-07,0.3333333333333333,6 days 23:44:06.399000,python,6.9889629513888885
7266,Feliks,4.0,5.314786853130648e-07,0.3333333333333333,103 days 05:42:48.199000,python,103.2380578587963
7267,Felio,293.0,3.8930813699182004e-05,24.416666666666668,22 days 01:56:27.380000,python,22.080872453703705
7268,Felip,17.0,2.2587844125805255e-06,1.4166666666666667,20 days 23:36:28.501000,python,20.98366320601852
7269,Felipe,47.0,6.244874552428512e-06,3.9166666666666665,42 days 16:48:20.458000,python,42.70023678240741
7270,Felisberto,13.0,1.7273057272674607e-06,1.0833333333333333,0 days 00:03:16.563000,python,0.002275034722222222
7271,Feliu,3.0,3.9860901398479863e-07,0.25,0 days 00:01:02.814000,python,0.0007270138888888889
7272,Felix,39.0,5.181917181802382e-06,3.25,217 days 13:26:59.747000,python,217.56041373842592
7273,Feliz,5.0,6.643483566413311e-07,0.4166666666666667,124 days 13:52:05.648000,python,124.57784314814815
7275,Fenan,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 01:41:23.701000,python,0.07041320601851851
7276,Feng,14.0,1.860175398595727e-06,1.1666666666666667,83 days 11:32:12.511000,python,83.4807003587963
7279,Fenrir,3.0,3.9860901398479863e-07,0.25,0 days 00:01:13.923000,python,0.0008555902777777778
7280,Fenton,17.0,2.2587844125805255e-06,1.4166666666666667,237 days 10:05:49.161000,python,237.42070788194445
7281,Feodor,26.0,3.4546114545349214e-06,2.1666666666666665,166 days 01:11:24.875000,python,166.04959346064814
7282,Feras,654.0,8.689676504868611e-05,54.5,171 days 03:47:20.877000,python,171.15788052083334
7283,Ferdinand,19.0,2.5245237552370583e-06,1.5833333333333333,70 days 04:05:11.915000,python,70.17027679398149
7284,Ferdinando,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:00:26.662000,python,0.000308587962962963
7286,Fergus,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:07.901000,python,9.144675925925926e-05
7287,Ferguson,32.0,4.251829482504519e-06,2.6666666666666665,150 days 08:57:50.842000,python,150.37350511574073
7289,Fermi,8.0,1.0629573706261297e-06,0.6666666666666666,194 days 23:33:48.055000,python,194.98180619212962
7290,Fermin,79.0,1.0496704034933031e-05,6.583333333333333,39 days 20:04:42.993000,python,39.83660871527778
7291,Fern,3.0,3.9860901398479863e-07,0.25,0 days 02:06:57.410000,python,0.0881644675925926
7292,Fernand,125.0,1.6608708916033275e-05,10.416666666666666,22 days 18:25:13.471000,python,22.76751702546296
7293,Fernandez,470.0,6.244874552428512e-05,39.166666666666664,28 days 18:17:25.694000,python,28.762102939814813
7294,Fernando,36.0,4.783308167817583e-06,3.0,1 days 23:22:51.823000,python,1.9742109143518518
7295,Ferne,29.0,3.85322046851972e-06,2.4166666666666665,155 days 13:21:29.469000,python,155.55659107638888
7296,Ferney,3.0,3.9860901398479863e-07,0.25,2 days 10:32:40.314000,python,2.4393554861111113
7298,Ferran,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:47.743000,python,0.0005525810185185185
7299,Festus,127.0,1.687444825868981e-05,10.583333333333334,154 days 13:09:41.402000,python,154.54839585648148
7300,Fethi,88.0,1.1692531076887427e-05,7.333333333333333,43 days 05:54:29.145000,python,43.246170659722225
7302,Feynman,132.0,1.753879661533114e-05,11.0,211 days 23:23:05.670000,python,211.97437118055555
7303,Fiadh,35.0,4.650438496489318e-06,2.9166666666666665,23 days 00:59:24.605000,python,23.041257002314815
7304,Fidel,9.0,1.1958270419543959e-06,0.75,0 days 00:20:22.294000,python,0.014146921296296296
7305,Fidelis,121.0,1.6077230230720212e-05,10.083333333333334,192 days 09:41:56.831000,python,192.40412998842592
7306,Fidenciano,74.0,9.8323556782917e-06,6.166666666666667,10 days 08:54:49.961000,python,10.371411585648149
7307,Fidencio,58.0,7.70644093703944e-06,4.833333333333333,21 days 23:51:18.999000,python,21.993969895833335
7309,Field,2.0,2.657393426565324e-07,0.16666666666666666,1 days 22:03:48.038000,python,1.9193059953703704
7310,Fielding,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:01:50.214000,python,0.001275625
7311,Fields,117.0,1.5545751545407146e-05,9.75,142 days 19:36:43.390000,python,142.81716886574074
7312,Fikri,19.0,2.5245237552370583e-06,1.5833333333333333,262 days 16:03:21.772000,python,262.66900199074075
7313,Filemon,54.0,7.174962251726376e-06,4.5,53 days 13:28:06.534000,python,53.56118673611111
7314,Filiberto,8.0,1.0629573706261297e-06,0.6666666666666666,6 days 02:50:20.519000,python,6.118293043981481
7315,Filip,9.0,1.1958270419543959e-06,0.75,249 days 23:36:07.391000,python,249.98341887731482
7316,Filipe,4.0,5.314786853130648e-07,0.3333333333333333,24 days 07:15:17.417000,python,24.30228491898148
7318,Filippo,55.0,7.307831923054642e-06,4.583333333333333,149 days 05:18:57.375000,python,149.22149739583332
7320,Fina,43.0,5.713395867115447e-06,3.5833333333333335,0 days 04:18:15.159000,python,0.17934211805555555
7322,Finch,14.0,1.860175398595727e-06,1.1666666666666667,0 days 00:34:26.608000,python,0.023919074074074075
7323,Findlay,4.0,5.314786853130648e-07,0.3333333333333333,0 days 02:18:30.422000,python,0.09618543981481481
7324,Findley,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:04:41.076000,python,0.0032531944444444444
7325,Fineas,33.0,4.384699153832785e-06,2.75,158 days 12:10:23.494000,python,158.50721636574073
7326,Finian,6.0,7.972180279695973e-07,0.5,0 days 02:05:00.448000,python,0.08681074074074074
7327,Finlee,27.0,3.587481125863188e-06,2.25,139 days 07:03:35.588000,python,139.29416189814816
7328,Finley,5.0,6.643483566413311e-07,0.4166666666666667,25 days 23:51:57.647000,python,25.994417210648148
7329,Finn,4.0,5.314786853130648e-07,0.3333333333333333,60 days 19:03:43.805000,python,60.794257002314815
7330,Finnegan,18.0,2.3916540839087917e-06,1.5,56 days 21:21:54,python,56.890208333333334
7331,Finnick,10.0,1.3286967132826622e-06,0.8333333333333334,27 days 11:47:08.431000,python,27.49106980324074
7332,Finnleigh,33.0,4.384699153832785e-06,2.75,224 days 02:31:58.299000,python,224.10553586805557
7333,Finnly,6.0,7.972180279695973e-07,0.5,51 days 23:07:57.843000,python,51.963863923611115
7334,Finola,5.0,6.643483566413311e-07,0.4166666666666667,217 days 21:04:40.441000,python,217.8782458449074
7335,Fiona,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:32.057000,python,0.0003710300925925926
7336,Fiora,79.0,1.0496704034933031e-05,6.583333333333333,54 days 01:20:27.567000,python,54.055874618055554
7337,Fira,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:08.215000,python,9.508101851851851e-05
7338,Firas,6.0,7.972180279695973e-07,0.5,61 days 02:59:55.370000,python,61.12494641203704
7339,Firmo,28.0,3.720350797191454e-06,2.3333333333333335,2 days 03:23:36.478000,python,2.141394421296296
7340,Fishel,14.0,1.860175398595727e-06,1.1666666666666667,47 days 00:45:08.845000,python,47.031352372685184
7341,Fisher,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:01:45.704000,python,0.001223425925925926
7342,Fitz,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 22:03:03.473000,python,0.9187901967592592
7344,Fjord,19.0,2.5245237552370583e-06,1.5833333333333333,54 days 15:26:27.998000,python,54.64337960648148
7345,Flaminio,183.0,2.4315149853072717e-05,15.25,18 days 03:32:42.876000,python,18.147718472222223
